con_id,month,year,unitsconsumed,assessment,totalcollection,category,billdate
12420046872,8,2018,NA,NA,NA,DS1,8/1/2018
12420046872,9,2018,105,333,333,DS1,9/1/2018
12420046872,10,2018,105,307,307,DS1,10/1/2018
12420046872,11,2018,105,298,0,DS1,11/1/2018
12420046872,12,2018,105,298,298,DS1,12/1/2018
12420049515,1,2018,18,91,90,DS1,1/1/2018
12420049515,2,2018,19,100,0,DS1,2/1/2018
12420049515,3,2018,19,103,103,DS1,3/1/2018
12420049515,4,2018,NA,NA,NA,DS1,4/1/2018
12420049515,5,2018,86,352,347,DS1,5/1/2018
12420049515,6,2018,109,397,392,DS1,6/1/2018
12420049515,7,2018,78,287,282,DS1,7/1/2018
12420049515,8,2018,NA,NA,NA,DS1,8/1/2018
12420049515,9,2018,103,372,0,DS1,9/1/2018
12420049515,10,2018,80,290,290,DS1,10/1/2018
12420049515,11,2018,NA,NA,NA,DS1,11/1/2018
12420049515,12,2018,48,244,244,DS1,12/1/2018
12420090829,1,2018,80,392,0,DS1,1/1/2018
12420090829,2,2018,80,401,0,DS1,2/1/2018
12420090829,3,2018,80,410,0,DS1,3/1/2018
12420090829,4,2018,80,358,0,DS1,4/1/2018
12420090829,5,2018,NA,NA,NA,DS1,5/1/2018
12420090829,6,2018,210,725,0,DS1,6/1/2018
12420090829,7,2018,105,446,0,DS1,7/1/2018
12420090829,8,2018,NA,NA,NA,DS1,8/1/2018
12420090829,9,2018,105,427,0,DS1,9/1/2018
12420090829,10,2018,105,367,0,DS1,10/1/2018
12420090829,11,2018,105,445,0,DS1,11/1/2018
12420090829,12,2018,105,453,0,DS1,12/1/2018
10220038045,1,2018,81,351,0,DS1,1/1/2018
10220038045,2,2018,86,438,0,DS1,2/1/2018
10220038045,3,2018,84,440,0,DS1,3/1/2018
10220038045,4,2018,93,501,0,DS1,4/1/2018
10220038045,5,2018,NA,NA,NA,DS1,5/1/2018
10220038045,6,2018,149,705,0,DS1,6/1/2018
10220038045,7,2018,97,528,0,DS1,7/1/2018
10220038045,8,2018,84,399,0,DS1,8/1/2018
10220038045,9,2018,109,592,0,DS1,9/1/2018
10220038045,10,2018,71,361,0,DS1,10/1/2018
10220038045,11,2018,NA,NA,NA,DS1,11/1/2018
10220038045,12,2018,149,756,0,DS1,12/1/2018
10220051041,1,2018,57,289,0,DS1,1/1/2018
10220051041,2,2018,49,60,0,DS1,2/1/2018
10220051041,3,2018,NA,NA,NA,DS1,3/1/2018
10220051041,4,2018,58,245,0,DS1,4/1/2018
10220051041,5,2018,26,118,118,DS1,5/1/2018
10220051041,6,2018,NA,NA,NA,DS1,6/1/2018
10220051041,7,2018,62,269,0,DS1,7/1/2018
10220051041,8,2018,52,216,216,DS1,8/1/2018
10220051041,9,2018,NA,NA,NA,DS1,9/1/2018
10220051041,10,2018,NA,NA,NA,DS1,10/1/2018
10220051041,11,2018,10,189,0,DS1,11/1/2018
10220051041,12,2018,NA,NA,NA,DS1,12/1/2018
10220062048,1,2018,39,226,0,DS1,1/1/2018
10220062048,2,2018,16,235,0,DS1,2/1/2018
10220062048,3,2018,29,274,274,DS1,3/1/2018
10220062048,4,2018,104,390,0,DS1,4/1/2018
10220062048,5,2018,NA,NA,NA,DS1,5/1/2018
10220062048,6,2018,179,660,0,DS1,6/1/2018
10220062048,7,2018,88,357,0,DS1,7/1/2018
10220062048,8,2018,12,99,0,DS1,8/1/2018
10220062048,9,2018,262,979,0,DS1,9/1/2018
10220062048,10,2018,NA,NA,NA,DS1,10/1/2018
10220062048,11,2018,NA,NA,NA,DS1,11/1/2018
10220062048,12,2018,222,913,0,DS1,12/1/2018
10220081411,1,2018,84,420,420,DS1,1/1/2018
10220081411,2,2018,25,123,0,DS1,2/1/2018
10220081411,3,2018,NA,NA,NA,DS1,3/1/2018
10220081411,4,2018,NA,NA,NA,DS1,4/1/2018
10220081411,5,2018,134,526,0,DS1,5/1/2018
10220081411,6,2018,NA,NA,NA,DS1,6/1/2018
10220081411,7,2018,165,618,0,DS1,7/1/2018
10220081411,8,2018,76,321,0,DS1,8/1/2018
10220081411,9,2018,NA,NA,NA,DS1,9/1/2018
10220081411,10,2018,NA,NA,NA,DS1,10/1/2018
10220081411,11,2018,100,554,0,DS1,11/1/2018
10220081411,12,2018,NA,NA,NA,DS1,12/1/2018
10140003059,1,2018,14,91,0,DS1,1/1/2018
10140003059,2,2018,NA,NA,NA,DS1,2/1/2018
10140003059,3,2018,14,102,0,DS1,3/1/2018
10140003059,4,2018,19,136,136,DS1,4/1/2018
10140003059,5,2018,29,127,127,DS1,5/1/2018
10140003059,6,2018,NA,NA,NA,DS1,6/1/2018
10140003059,7,2018,NA,NA,NA,DS1,7/1/2018
10140003059,8,2018,52,215,211,DS1,8/1/2018
10140003059,9,2018,60,230,0,DS1,9/1/2018
10140003059,10,2018,56,232,232,DS1,10/1/2018
10140003059,11,2018,16,98,98,DS1,11/1/2018
10140003059,12,2018,11,74,74,DS1,12/1/2018
10140012579,1,2018,76,299,299,DS1,1/1/2018
10140012579,2,2018,58,219,0,DS1,2/1/2018
10140012579,3,2018,62,231,0,DS1,3/1/2018
10140012579,4,2018,NA,NA,NA,DS1,4/1/2018
10140012579,5,2018,81,366,0,DS1,5/1/2018
10140012579,6,2018,NA,NA,NA,DS1,6/1/2018
10140012579,7,2018,NA,NA,NA,DS1,7/1/2018
10140012579,8,2018,13,99,0,DS1,8/1/2018
10140012579,9,2018,NA,NA,NA,DS1,9/1/2018
10140012579,10,2018,8,90,0,DS1,10/1/2018
10140012579,11,2018,9,95,0,DS1,11/1/2018
10140012579,12,2018,10,101,101,DS1,12/1/2018
10140014140,1,2018,33,224,0,DS1,1/1/2018
10140014140,2,2018,29,159,0,DS1,2/1/2018
10140014140,3,2018,30,165,0,DS1,3/1/2018
10140014140,4,2018,5,150,0,DS1,4/1/2018
10140014140,5,2018,40,188,0,DS1,5/1/2018
10140014140,6,2018,10,153,0,DS1,6/1/2018
10140014140,7,2018,NA,NA,NA,DS1,7/1/2018
10140014140,8,2018,25,148,0,DS1,8/1/2018
10140014140,9,2018,18,116,116,DS1,9/1/2018
10140014140,10,2018,10,42,0,DS1,10/1/2018
10140014140,11,2018,NA,NA,NA,DS1,11/1/2018
10140014140,12,2018,10,206,0,DS1,12/1/2018
10140015332,1,2018,53,258,0,DS1,1/1/2018
10140015332,2,2018,27,165,165,DS1,2/1/2018
10140015332,3,2018,25,137,137,DS1,3/1/2018
10140015332,4,2018,NA,NA,NA,DS1,4/1/2018
10140015332,5,2018,86,360,354,DS1,5/1/2018
10140015332,6,2018,NA,NA,NA,DS1,6/1/2018
10140015332,7,2018,NA,NA,NA,DS1,7/1/2018
10140015332,8,2018,NA,NA,NA,DS1,8/1/2018
10140015332,9,2018,NA,NA,NA,DS1,9/1/2018
10140015332,10,2018,103,424,400,DS1,10/1/2018
10140015332,11,2018,18,114,0,DS1,11/1/2018
10140015332,12,2018,41,186,0,DS1,12/1/2018
10140037826,1,2018,53,324,0,DS1,1/1/2018
10140037826,2,2018,17,215,0,DS1,2/1/2018
10140037826,3,2018,32,184,0,DS1,3/1/2018
10140037826,4,2018,NA,NA,NA,DS1,4/1/2018
10140037826,5,2018,3,211,0,DS1,5/1/2018
10140037826,6,2018,NA,NA,NA,DS1,6/1/2018
10140037826,7,2018,NA,NA,NA,DS1,7/1/2018
10140037826,8,2018,NA,NA,NA,DS1,8/1/2018
10140037826,9,2018,NA,NA,NA,DS1,9/1/2018
10140037826,10,2018,NA,NA,NA,DS1,10/1/2018
10140037826,11,2018,NA,NA,NA,DS1,11/1/2018
10140037826,12,2018,NA,NA,NA,DS1,12/1/2018
12720041660,1,2018,80,423,0,DS1,1/1/2018
12720041660,2,2018,80,365,0,DS1,2/1/2018
12720041660,3,2018,80,398,398,DS1,3/1/2018
12720041660,4,2018,105,352,0,DS1,4/1/2018
12720041660,5,2018,105,357,0,DS1,5/1/2018
12720041660,6,2018,105,361,0,DS1,6/1/2018
12720041660,7,2018,NA,NA,NA,DS1,7/1/2018
12720041660,8,2018,NA,NA,NA,DS1,8/1/2018
12720041660,9,2018,105,451,0,DS1,9/1/2018
12720041660,10,2018,105,379,0,DS1,10/1/2018
12720041660,11,2018,105,469,0,DS1,11/1/2018
12720041660,12,2018,105,478,0,DS1,12/1/2018
12720041853,1,2018,80,298,0,DS1,1/1/2018
12720041853,2,2018,80,298,0,DS1,2/1/2018
12720041853,3,2018,80,298,0,DS1,3/1/2018
12720041853,4,2018,105,298,0,DS1,4/1/2018
12720041853,5,2018,105,298,0,DS1,5/1/2018
12720041853,6,2018,105,298,0,DS1,6/1/2018
12720041853,7,2018,NA,NA,NA,DS1,7/1/2018
12720041853,8,2018,NA,NA,NA,DS1,8/1/2018
12720041853,9,2018,NA,NA,NA,DS1,9/1/2018
12720041853,10,2018,NA,NA,NA,DS1,10/1/2018
12720041853,11,2018,NA,NA,NA,DS1,11/1/2018
12720041853,12,2018,420,1224,0,DS1,12/1/2018
12720053351,1,2018,160,712,0,DS1,1/1/2018
12720053351,2,2018,80,432,0,DS1,2/1/2018
12720053351,3,2018,80,441,0,DS1,3/1/2018
12720053351,4,2018,105,374,0,DS1,4/1/2018
12720053351,5,2018,105,378,0,DS1,5/1/2018
12720053351,6,2018,105,383,0,DS1,6/1/2018
12720053351,7,2018,NA,NA,NA,DS1,7/1/2018
12720053351,8,2018,NA,NA,NA,DS1,8/1/2018
12720053351,9,2018,NA,NA,NA,DS1,9/1/2018
12720053351,10,2018,210,792,0,DS1,10/1/2018
12720053351,11,2018,NA,NA,NA,DS1,11/1/2018
12720053351,12,2018,210,917,0,DS1,12/1/2018
12720053356,1,2018,80,423,0,DS1,1/1/2018
12720053356,2,2018,NA,NA,NA,DS1,2/1/2018
12720053356,3,2018,160,730,0,DS1,3/1/2018
12720053356,4,2018,NA,NA,NA,DS1,4/1/2018
12720053356,5,2018,210,747,0,DS1,5/1/2018
12720053356,6,2018,NA,NA,NA,DS1,6/1/2018
12720053356,7,2018,210,765,0,DS1,7/1/2018
12720053356,8,2018,NA,NA,NA,DS1,8/1/2018
12720053356,9,2018,105,495,0,DS1,9/1/2018
12720053356,10,2018,105,401,0,DS1,10/1/2018
12720053356,11,2018,105,405,0,DS1,11/1/2018
12720053356,12,2018,105,521,0,DS1,12/1/2018
10140007696,1,2018,29,126,0,DS1,1/1/2018
10140007696,2,2018,18,94,94,DS1,2/1/2018
10140007696,3,2018,25,63,63,DS1,3/1/2018
10140007696,4,2018,49,203,0,DS1,4/1/2018
10140007696,5,2018,57,217,217,DS1,5/1/2018
10140007696,6,2018,59,226,223,DS1,6/1/2018
10140007696,7,2018,NA,NA,NA,DS1,7/1/2018
10140007696,8,2018,30,182,180,DS1,8/1/2018
10140007696,9,2018,24,110,110,DS1,9/1/2018
10140007696,10,2018,26,128,0,DS1,10/1/2018
10140007696,11,2018,37,149,149,DS1,11/1/2018
10140007696,12,2018,20,107,105,DS1,12/1/2018
10140015619,1,2018,56,217,0,DS1,1/1/2018
10140015619,2,2018,62,247,247,DS1,2/1/2018
10140015619,3,2018,47,181,176,DS1,3/1/2018
10140015619,4,2018,NA,NA,NA,DS1,4/1/2018
10140015619,5,2018,87,352,0,DS1,5/1/2018
10140015619,6,2018,39,158,158,DS1,6/1/2018
10140015619,7,2018,NA,NA,NA,DS1,7/1/2018
10140015619,8,2018,64,256,256,DS1,8/1/2018
10140015619,9,2018,NA,NA,NA,DS1,9/1/2018
10140015619,10,2018,93,362,350,DS1,10/1/2018
10140015619,11,2018,58,226,0,DS1,11/1/2018
10140015619,12,2018,52,209,0,DS1,12/1/2018
10140037542,1,2018,0,51,0,DS1,1/1/2018
10140037542,2,2018,0,69,0,DS1,2/1/2018
10140037542,3,2018,0,48,0,DS1,3/1/2018
10140037542,4,2018,NA,NA,NA,DS1,4/1/2018
10140037542,5,2018,432,910,0,DS1,5/1/2018
10140037542,6,2018,26,192,0,DS1,6/1/2018
10140037542,7,2018,NA,NA,NA,DS1,7/1/2018
10140037542,8,2018,NA,NA,NA,DS1,8/1/2018
10140037542,9,2018,NA,NA,NA,DS1,9/1/2018
10140037542,10,2018,NA,NA,NA,DS1,10/1/2018
10140037542,11,2018,100,447,0,DS1,11/1/2018
10140037542,12,2018,NA,NA,NA,DS1,12/1/2018
10140038255,1,2018,0,351,0,DS1,1/1/2018
10140038255,2,2018,NA,NA,NA,DS1,2/1/2018
10140038255,3,2018,0,121,0,DS1,3/1/2018
10140038255,4,2018,581,583,0,DS1,4/1/2018
10140038255,5,2018,NA,NA,NA,DS1,5/1/2018
10140038255,6,2018,NA,NA,NA,DS1,6/1/2018
10140038255,7,2018,NA,NA,NA,DS1,7/1/2018
10140038255,8,2018,NA,NA,NA,DS1,8/1/2018
10140038255,9,2018,NA,NA,NA,DS1,9/1/2018
10140038255,10,2018,NA,NA,NA,DS1,10/1/2018
10140038255,11,2018,NA,NA,NA,DS1,11/1/2018
10140038255,12,2018,NA,NA,NA,DS1,12/1/2018
12420031408,1,2018,80,298,0,DS1,1/1/2018
12420031408,2,2018,80,306,0,DS1,2/1/2018
12420031408,3,2018,80,298,298,DS1,3/1/2018
12420031408,4,2018,80,302,0,DS1,4/1/2018
12420031408,5,2018,105,315,0,DS1,5/1/2018
12420031408,6,2018,105,324,0,DS1,6/1/2018
12420031408,7,2018,105,298,298,DS1,7/1/2018
12420031408,8,2018,NA,NA,NA,DS1,8/1/2018
12420031408,9,2018,105,298,298,DS1,9/1/2018
12420031408,10,2018,105,302,0,DS1,10/1/2018
12420031408,11,2018,105,306,306,DS1,11/1/2018
12420031408,12,2018,105,298,0,DS1,12/1/2018
12420031481,1,2018,80,315,0,DS1,1/1/2018
12420031481,2,2018,80,311,0,DS1,2/1/2018
12420031481,3,2018,80,315,0,DS1,3/1/2018
12420031481,4,2018,80,342,0,DS1,4/1/2018
12420031481,5,2018,105,298,298,DS1,5/1/2018
12420031481,6,2018,105,306,0,DS1,6/1/2018
12420031481,7,2018,105,315,0,DS1,7/1/2018
12420031481,8,2018,NA,NA,NA,DS1,8/1/2018
12420031481,9,2018,105,333,0,DS1,9/1/2018
12420031481,10,2018,105,320,0,DS1,10/1/2018
12420031481,11,2018,105,324,100,DS1,11/1/2018
12420031481,12,2018,105,357,0,DS1,12/1/2018
12420049389,1,2018,44,174,0,DS1,1/1/2018
12420049389,2,2018,50,70,70,DS1,2/1/2018
12420049389,3,2018,25,114,0,DS1,3/1/2018
12420049389,4,2018,27,134,0,DS1,4/1/2018
12420049389,5,2018,149,354,354,DS1,5/1/2018
12420049389,6,2018,72,267,260,DS1,6/1/2018
12420049389,7,2018,59,222,222,DS1,7/1/2018
12420049389,8,2018,NA,NA,NA,DS1,8/1/2018
12420049389,9,2018,57,216,0,DS1,9/1/2018
12420049389,10,2018,47,195,195,DS1,10/1/2018
12420049389,11,2018,18,94,93,DS1,11/1/2018
12420049389,12,2018,10,74,73,DS1,12/1/2018
12420078187,1,2018,34,150,140,DS1,1/1/2018
12420078187,2,2018,26,114,114,DS1,2/1/2018
12420078187,3,2018,28,123,120,DS1,3/1/2018
12420078187,4,2018,34,160,0,DS1,4/1/2018
12420078187,5,2018,30,136,136,DS1,5/1/2018
12420078187,6,2018,33,148,0,DS1,6/1/2018
12420078187,7,2018,33,148,148,DS1,7/1/2018
12420078187,8,2018,NA,NA,NA,DS1,8/1/2018
12420078187,9,2018,31,139,139,DS1,9/1/2018
12420078187,10,2018,28,125,120,DS1,10/1/2018
12420078187,11,2018,30,134,130,DS1,11/1/2018
12420078187,12,2018,34,152,152,DS1,12/1/2018
12420097058,1,2018,80,360,0,DS1,1/1/2018
12420097058,2,2018,80,365,0,DS1,2/1/2018
12420097058,3,2018,80,369,0,DS1,3/1/2018
12420097058,4,2018,80,374,0,DS1,4/1/2018
12420097058,5,2018,105,459,0,DS1,5/1/2018
12420097058,6,2018,105,340,340,DS1,6/1/2018
12420097058,7,2018,105,323,0,DS1,7/1/2018
12420097058,8,2018,NA,NA,NA,DS1,8/1/2018
12420097058,9,2018,105,332,0,DS1,9/1/2018
12420097058,10,2018,105,337,0,DS1,10/1/2018
12420097058,11,2018,105,341,0,DS1,11/1/2018
12420097058,12,2018,105,394,0,DS1,12/1/2018
12420035183,1,2018,49,302,0,DS1,1/1/2018
12420035183,2,2018,42,222,0,DS1,2/1/2018
12420035183,3,2018,46,301,0,DS1,3/1/2018
12420035183,4,2018,45,254,0,DS1,4/1/2018
12420035183,5,2018,NA,NA,NA,DS1,5/1/2018
12420035183,6,2018,93,570,0,DS1,6/1/2018
12420035183,7,2018,43,244,0,DS1,7/1/2018
12420035183,8,2018,NA,NA,NA,DS1,8/1/2018
12420035183,9,2018,43,248,0,DS1,9/1/2018
12420035183,10,2018,NA,NA,NA,DS1,10/1/2018
12420035183,11,2018,97,624,0,DS1,11/1/2018
12420035183,12,2018,47,271,0,DS1,12/1/2018
12420035209,1,2018,80,298,293,DS1,1/1/2018
12420035209,2,2018,80,298,298,DS1,2/1/2018
12420035209,3,2018,80,298,290,DS1,3/1/2018
12420035209,4,2018,80,298,290,DS1,4/1/2018
12420035209,5,2018,105,298,290,DS1,5/1/2018
12420035209,6,2018,105,298,298,DS1,6/1/2018
12420035209,7,2018,105,298,298,DS1,7/1/2018
12420035209,8,2018,NA,NA,NA,DS1,8/1/2018
12420035209,9,2018,105,298,0,DS1,9/1/2018
12420035209,10,2018,105,298,298,DS1,10/1/2018
12420035209,11,2018,105,306,306,DS1,11/1/2018
12420035209,12,2018,105,298,298,DS1,12/1/2018
12420035384,1,2018,80,423,0,DS1,1/1/2018
12420035384,2,2018,80,365,0,DS1,2/1/2018
12420035384,3,2018,80,369,0,DS1,3/1/2018
12420035384,4,2018,105,450,0,DS1,4/1/2018
12420035384,5,2018,105,378,0,DS1,5/1/2018
12420035384,6,2018,105,468,0,DS1,6/1/2018
12420035384,7,2018,105,387,0,DS1,7/1/2018
12420035384,8,2018,NA,NA,NA,DS1,8/1/2018
12420035384,9,2018,210,783,0,DS1,9/1/2018
12420035384,10,2018,105,401,0,DS1,10/1/2018
12420035384,11,2018,NA,NA,NA,DS1,11/1/2018
12420035384,12,2018,NA,NA,NA,DS1,12/1/2018
12420067801,1,2018,80,298,290,DS1,1/1/2018
12420067801,2,2018,80,298,0,DS1,2/1/2018
12420067801,3,2018,80,302,302,DS1,3/1/2018
12420067801,4,2018,80,300,0,DS1,4/1/2018
12420067801,5,2018,105,309,0,DS1,5/1/2018
12420067801,6,2018,105,308,0,DS1,6/1/2018
12420067801,7,2018,105,298,298,DS1,7/1/2018
12420067801,8,2018,NA,NA,NA,DS1,8/1/2018
12420067801,9,2018,105,303,303,DS1,9/1/2018
12420067801,10,2018,105,298,0,DS1,10/1/2018
12420067801,11,2018,105,307,0,DS1,11/1/2018
12420067801,12,2018,105,298,298,DS1,12/1/2018
10220080477,1,2018,41,202,0,DS1,1/1/2018
10220080477,2,2018,NA,NA,NA,DS1,2/1/2018
10220080477,3,2018,40,197,0,DS1,3/1/2018
10220080477,4,2018,NA,NA,NA,DS1,4/1/2018
10220080477,5,2018,65,309,0,DS1,5/1/2018
10220080477,6,2018,11,139,0,DS1,6/1/2018
10220080477,7,2018,111,416,0,DS1,7/1/2018
10220080477,8,2018,NA,NA,NA,DS1,8/1/2018
10220080477,9,2018,83,369,0,DS1,9/1/2018
10220080477,10,2018,65,319,0,DS1,10/1/2018
10220080477,11,2018,NA,NA,NA,DS1,11/1/2018
10220080477,12,2018,28,226,0,DS1,12/1/2018
10220081386,1,2018,688,1931,0,DS1,1/1/2018
10220081386,2,2018,28,147,0,DS1,2/1/2018
10220081386,3,2018,51,224,0,DS1,3/1/2018
10220081386,4,2018,68,336,0,DS1,4/1/2018
10220081386,5,2018,70,301,0,DS1,5/1/2018
10220081386,6,2018,NA,NA,NA,DS1,6/1/2018
10220081386,7,2018,146,623,0,DS1,7/1/2018
10220081386,8,2018,100,460,0,DS1,8/1/2018
10220081386,9,2018,NA,NA,NA,DS1,9/1/2018
10220081386,10,2018,143,708,0,DS1,10/1/2018
10220081386,11,2018,93,398,0,DS1,11/1/2018
10220081386,12,2018,NA,NA,NA,DS1,12/1/2018
1103046383,1,2018,0,46,0,DS1,1/1/2018
1103046383,2,2018,0,43,0,DS1,2/1/2018
1103046383,3,2018,0,53,0,DS1,3/1/2018
1103046383,4,2018,1365,3216,0,DS1,4/1/2018
1103046383,5,2018,16,137,0,DS1,5/1/2018
1103046383,6,2018,10,136,0,DS1,6/1/2018
1103046383,7,2018,NA,NA,NA,DS1,7/1/2018
1103046383,8,2018,38,366,0,DS1,8/1/2018
1103046383,9,2018,NA,NA,NA,DS1,9/1/2018
1103046383,10,2018,30,276,0,DS1,10/1/2018
1103046383,11,2018,23,241,241,DS1,11/1/2018
1103046383,12,2018,18,136,0,DS1,12/1/2018
11030055699,1,2018,782,2835,0,DS1,1/1/2018
11030055699,2,2018,1043,922,922,DS1,2/1/2018
11030055699,3,2018,72,289,0,DS1,3/1/2018
11030055699,4,2018,13,127,0,DS1,4/1/2018
11030055699,5,2018,40,177,0,DS1,5/1/2018
11030055699,6,2018,31,189,0,DS1,6/1/2018
11030055699,7,2018,NA,NA,NA,DS1,7/1/2018
11030055699,8,2018,67,334,0,DS1,8/1/2018
11030055699,9,2018,NA,NA,NA,DS1,9/1/2018
11030055699,10,2018,73,337,337,DS1,10/1/2018
11030055699,11,2018,NA,NA,NA,DS1,11/1/2018
11030055699,12,2018,99,403,0,DS1,12/1/2018
10150017183,1,2018,24,111,109,DS1,1/1/2018
10150017183,2,2018,NA,NA,NA,DS1,2/1/2018
10150017183,3,2018,NA,NA,NA,DS1,3/1/2018
10150017183,4,2018,NA,NA,NA,DS1,4/1/2018
10150017183,5,2018,104,493,485,DS1,5/1/2018
10150017183,6,2018,NA,NA,NA,DS1,6/1/2018
10150017183,7,2018,53,249,0,DS1,7/1/2018
10150017183,8,2018,NA,NA,NA,DS1,8/1/2018
10150017183,9,2018,31,153,0,DS1,9/1/2018
10150017183,10,2018,28,143,143,DS1,10/1/2018
10150017183,11,2018,29,134,132,DS1,11/1/2018
10150017183,12,2018,29,133,132,DS1,12/1/2018
10150020814,1,2018,29,136,0,DS1,1/1/2018
10150020814,2,2018,25,117,0,DS1,2/1/2018
10150020814,3,2018,80,70,70,DS1,3/1/2018
10150020814,4,2018,NA,NA,NA,DS1,4/1/2018
10150020814,5,2018,32,175,0,DS1,5/1/2018
10150020814,6,2018,39,171,0,DS1,6/1/2018
10150020814,7,2018,31,153,0,DS1,7/1/2018
10150020814,8,2018,22,126,0,DS1,8/1/2018
10150020814,9,2018,31,159,0,DS1,9/1/2018
10150020814,10,2018,NA,NA,NA,DS1,10/1/2018
10150020814,11,2018,59,284,0,DS1,11/1/2018
10150020814,12,2018,12,92,0,DS1,12/1/2018
10150046925,1,2018,40,176,0,DS1,1/1/2018
10150046925,2,2018,NA,NA,NA,DS1,2/1/2018
10150046925,3,2018,NA,NA,NA,DS1,3/1/2018
10150046925,4,2018,NA,NA,NA,DS1,4/1/2018
10150046925,5,2018,NA,NA,NA,DS1,5/1/2018
10150046925,6,2018,NA,NA,NA,DS1,6/1/2018
10150046925,7,2018,284,1155,1155,DS1,7/1/2018
10150046925,8,2018,NA,NA,NA,DS1,8/1/2018
10150046925,9,2018,80,314,0,DS1,9/1/2018
10150046925,10,2018,34,159,159,DS1,10/1/2018
10150046925,11,2018,NA,NA,NA,DS1,11/1/2018
10150046925,12,2018,NA,NA,NA,DS1,12/1/2018
10150047204,1,2018,28,131,131,DS1,1/1/2018
10150047204,2,2018,6,55,50,DS1,2/1/2018
10150047204,3,2018,112,395,0,DS1,3/1/2018
10150047204,4,2018,NA,NA,NA,DS1,4/1/2018
10150047204,5,2018,91,382,0,DS1,5/1/2018
10150047204,6,2018,10,79,79,DS1,6/1/2018
10150047204,7,2018,24,120,0,DS1,7/1/2018
10150047204,8,2018,92,340,0,DS1,8/1/2018
10150047204,9,2018,9,72,0,DS1,9/1/2018
10150047204,10,2018,33,152,152,DS1,10/1/2018
10150047204,11,2018,36,163,0,DS1,11/1/2018
10150047204,12,2018,24,124,0,DS1,12/1/2018
12420004533,1,2018,32,34,34,DS1,1/1/2018
12420004533,2,2018,27,99,99,DS1,2/1/2018
12420004533,3,2018,6,37,0,DS1,3/1/2018
12420004533,4,2018,NA,NA,NA,DS1,4/1/2018
12420004533,5,2018,99,351,0,DS1,5/1/2018
12420004533,6,2018,111,374,0,DS1,6/1/2018
12420004533,7,2018,15,63,0,DS1,7/1/2018
12420004533,8,2018,NA,NA,NA,DS1,8/1/2018
12420004533,9,2018,NA,NA,NA,DS1,9/1/2018
12420004533,10,2018,NA,NA,NA,DS1,10/1/2018
12420004533,11,2018,401,1347,0,DS1,11/1/2018
12420004533,12,2018,NA,NA,NA,DS1,12/1/2018
12420019008,1,2018,107,516,0,DS1,1/1/2018
12420019008,2,2018,99,422,0,DS1,2/1/2018
12420019008,3,2018,96,417,0,DS1,3/1/2018
12420019008,4,2018,NA,NA,NA,DS1,4/1/2018
12420019008,5,2018,219,1057,0,DS1,5/1/2018
12420019008,6,2018,658,1442,0,DS1,6/1/2018
12420019008,7,2018,66,357,0,DS1,7/1/2018
12420019008,8,2018,NA,NA,NA,DS1,8/1/2018
12420019008,9,2018,112,649,0,DS1,9/1/2018
12420019008,10,2018,249,1146,0,DS1,10/1/2018
12420019008,11,2018,59,514,0,DS1,11/1/2018
12420019008,12,2018,133,621,0,DS1,12/1/2018
12420023515,1,2018,32,156,156,DS1,1/1/2018
12420023515,2,2018,12,71,0,DS1,2/1/2018
12420023515,3,2018,14,79,0,DS1,3/1/2018
12420023515,4,2018,28,92,0,DS1,4/1/2018
12420023515,5,2018,88,337,0,DS1,5/1/2018
12420023515,6,2018,27,144,144,DS1,6/1/2018
12420023515,7,2018,27,116,0,DS1,7/1/2018
12420023515,8,2018,NA,NA,NA,DS1,8/1/2018
12420023515,9,2018,139,511,511,DS1,9/1/2018
12420023515,10,2018,98,356,352,DS1,10/1/2018
12420023515,11,2018,NA,NA,NA,DS1,11/1/2018
12420023515,12,2018,48,208,0,DS1,12/1/2018
12420053280,1,2018,80,298,0,DS1,1/1/2018
12420053280,2,2018,80,298,0,DS1,2/1/2018
12420053280,3,2018,80,302,302,DS1,3/1/2018
12420053280,4,2018,80,298,0,DS1,4/1/2018
12420053280,5,2018,105,298,0,DS1,5/1/2018
12420053280,6,2018,105,300,300,DS1,6/1/2018
12420053280,7,2018,105,298,290,DS1,7/1/2018
12420053280,8,2018,NA,NA,NA,DS1,8/1/2018
12420053280,9,2018,105,298,0,DS1,9/1/2018
12420053280,10,2018,105,306,0,DS1,10/1/2018
12420053280,11,2018,105,298,298,DS1,11/1/2018
12420053280,12,2018,105,302,0,DS1,12/1/2018
12420063252,1,2018,104,373,361,DS1,1/1/2018
12420063252,2,2018,72,258,258,DS1,2/1/2018
12420063252,3,2018,78,279,279,DS1,3/1/2018
12420063252,4,2018,NA,NA,NA,DS1,4/1/2018
12420063252,5,2018,184,689,347,DS1,5/1/2018
12420063252,6,2018,84,306,302,DS1,6/1/2018
12420063252,7,2018,73,266,266,DS1,7/1/2018
12420063252,8,2018,NA,NA,NA,DS1,8/1/2018
12420063252,9,2018,NA,NA,NA,DS1,9/1/2018
12420063252,10,2018,261,960,330,DS1,10/1/2018
12420063252,11,2018,89,327,320,DS1,11/1/2018
12420063252,12,2018,80,294,294,DS1,12/1/2018
1102057986,1,2018,9,123,0,DS1,1/1/2018
1102057986,2,2018,6,78,0,DS1,2/1/2018
1102057986,3,2018,15,111,0,DS1,3/1/2018
1102057986,4,2018,48,264,0,DS1,4/1/2018
1102057986,5,2018,NA,NA,NA,DS1,5/1/2018
