CODE,Date,Log_DMSP,Log_GDP,Log_ELEC,Log_Population,Log_CO2,Poverty,Country,Latitude (average),Longitude (average),Status,Dictator
SEN,1994,5.23,1.36,-0.12,15.95,15.18,NA,Senegal,14,-14,F,0
SEN,1995,5.29,1.58,-0.12,15.98,15.07,NA,Senegal,14,-14,F,0
SEN,1996,5.33,1.62,-0.09,16.01,15.13,NA,Senegal,14,-14,F,0
SEN,1997,5.17,1.54,0,16.03,15,NA,Senegal,14,-14,F,0
SEN,1998,5.19,1.62,0.06,16.05,15.05,NA,Senegal,14,-14,F,0
SEN,1999,5.23,1.64,0.05,16.08,15.12,NA,Senegal,14,-14,F,0
SEN,2000,5.53,1.54,-0.06,16.1,15.19,55.2,Senegal,14,-14,F,0
SEN,2001,5.5,1.58,0.14,16.13,15.28,NA,Senegal,14,-14,F,0
SEN,2002,5.49,1.67,0.18,16.16,15.33,NA,Senegal,14,-14,F,0
SEN,2003,5.25,1.93,0.1,16.18,15.43,NA,Senegal,14,-14,F,0
SEN,2004,5.62,2.08,0.22,16.21,15.48,NA,Senegal,14,-14,F,0
SEN,2005,5.49,2.16,0.41,16.24,15.58,48.3,Senegal,14,-14,F,0
SEN,2006,5.57,2.24,0.51,16.26,15.38,NA,Senegal,14,-14,F,0
SEN,2007,5.79,2.42,0.67,16.29,15.49,NA,Senegal,14,-14,F,0
SEN,2008,5.76,2.59,0.55,16.32,15.51,NA,Senegal,14,-14,F,0
SEN,2009,5.83,2.55,0.78,16.35,15.58,NA,Senegal,14,-14,F,0
SEN,2010,6.1,2.56,0.83,16.38,15.93,46.7,Senegal,14,-14,F,0
SEN,2011,5.93,2.67,0.86,16.41,15.88,NA,Senegal,14,-14,F,0
SEN,2012,6.12,2.64,0.95,16.44,15.88,NA,Senegal,14,-14,F,0
SEN,2013,6.14,2.69,1,16.47,15.95,NA,Senegal,14,-14,F,0
SRB,1992,6.7,NA,NA,15.85,NA,NA,Serbia,44,21,F,0
SRB,1993,6.75,NA,NA,15.86,NA,NA,Serbia,44,21,F,0
SRB,1994,7.19,NA,NA,15.86,NA,NA,Serbia,44,21,F,0
SRB,1995,7.3,NA,NA,15.85,NA,NA,Serbia,44,21,F,0
SRB,1996,7.21,NA,NA,15.85,NA,NA,Serbia,44,21,F,0
SRB,1997,7.03,3.18,NA,15.84,NA,NA,Serbia,44,21,F,0
SRB,1998,7.25,2.91,NA,15.84,NA,NA,Serbia,44,21,F,0
SRB,1999,6.88,2.91,NA,15.84,NA,NA,Serbia,44,21,F,0
SRB,2000,7.41,1.88,NA,15.83,NA,NA,Serbia,44,21,F,0
SRB,2001,7.32,2.51,NA,15.83,NA,NA,Serbia,44,21,F,0
SRB,2002,7.6,2.78,NA,15.83,NA,NA,Serbia,44,21,F,0
SRB,2003,7.19,3.05,NA,15.83,NA,NA,Serbia,44,21,F,0
SRB,2004,7.06,3.21,NA,15.83,NA,NA,Serbia,44,21,F,0
SRB,2005,7.54,3.27,NA,15.82,NA,NA,Serbia,44,21,F,0
SRB,2006,7.6,3.42,3.33,15.82,17.8,NA,Serbia,44,21,F,0
SRB,2007,7.72,3.7,3.36,15.81,17.77,NA,Serbia,44,21,F,0
SRB,2008,8,3.9,3.37,15.81,17.76,NA,Serbia,44,21,F,0
SRB,2009,7.63,3.75,3.34,15.81,17.65,NA,Serbia,44,21,F,0
SRB,2010,8.52,3.67,3.37,15.8,17.64,NA,Serbia,44,21,F,0
SRB,2011,8.31,3.84,3.39,15.79,17.71,24.6,Serbia,44,21,F,0
SRB,2012,8.53,3.71,3.28,15.79,17.6,NA,Serbia,44,21,F,0
SRB,2013,8.24,3.82,3.37,15.78,17.62,25.4,Serbia,44,21,F,0
SYC,1992,1.94,-0.84,-2.35,11.18,12.01,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,1993,2.13,-0.75,-2.28,11.19,11.99,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,1994,2.57,-0.72,-2.21,11.21,12.14,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,1995,2.21,-0.68,-2.18,11.23,12.14,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,1996,2.37,-0.69,-2.15,11.24,12.18,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,1997,1.6,-0.57,-2.05,11.26,12.92,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,1998,2.07,-0.5,-1.98,11.28,12.98,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,1999,2.29,-0.47,-1.89,11.29,13.13,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2000,2.73,-0.49,-1.8,11.3,13.23,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2001,2.85,-0.47,-1.79,11.3,13.36,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2002,2.39,-0.36,-1.66,11.33,13.2,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2003,1.86,-0.35,-1.63,11.32,13.22,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2004,2.43,-0.09,-1.62,11.32,13.51,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2005,1.94,-0.09,-1.6,11.33,13.44,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2006,2.56,0.02,-1.51,11.35,13.51,37.8,Seychelles,-4.5833,55.6667,PF,0
SYC,2007,2.56,0.02,-1.44,11.35,13.37,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2008,2.59,-0.04,-1.45,11.37,13.45,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2009,2.43,-0.17,-1.42,11.38,13.52,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2010,3.55,-0.03,-1.33,11.41,13.44,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2011,3.17,0.06,-1.26,11.38,13.3,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2012,3.46,0.03,-1.22,11.39,13.46,NA,Seychelles,-4.5833,55.6667,PF,0
SYC,2013,3.43,0.37,-1.19,11.41,13.38,39.3,Seychelles,-4.5833,55.6667,PF,0
SLE,1992,1.49,-0.39,-1.61,15.18,12.59,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,1993,2.33,-0.26,-1.59,15.17,12.58,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,1994,1.77,-0.09,-1.57,15.17,12.76,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,1995,2.77,-0.14,-2.48,15.16,12.77,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,1996,2.8,-0.06,-2.08,15.16,12.86,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,1997,NA,-0.16,-2.48,15.16,12.88,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,1998,NA,-0.4,-2.35,15.17,12.81,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,1999,NA,-0.4,-2.76,15.19,12.77,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2000,NA,-0.45,-2.49,15.22,12.96,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2001,1.08,0.08,-2.11,15.26,13.25,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2002,2.66,0.21,-1.98,15.3,13.32,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2003,NA,0.32,-2.08,15.35,13.39,66.4,Sierra Leone,8.5,-11.5,PF,0
SLE,2004,2.66,0.36,-2.26,15.4,13.37,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2005,NA,0.49,-2.62,15.44,13.21,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2006,1.93,0.64,-3.32,15.47,13.51,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2007,2.79,0.77,-2.94,15.5,13.37,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2008,2.95,0.92,-2.08,15.52,13.41,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2009,3.07,0.9,-2.12,15.55,13.39,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2010,3.63,0.95,-1.87,15.57,13.5,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2011,3.53,1.07,-2,15.59,13.71,52.9,Sierra Leone,8.5,-11.5,PF,0
SLE,2012,3.19,1.26,-2,15.61,13.85,NA,Sierra Leone,8.5,-11.5,PF,0
SLE,2013,3.51,1.42,-1.63,15.64,13.99,NA,Sierra Leone,8.5,-11.5,PF,0
SGP,1992,6.32,3.95,2.79,14.99,17.73,NA,Singapore,1.3667,103.8,PF,0
SGP,1993,6.31,4.11,2.87,15.01,17.82,NA,Singapore,1.3667,103.8,PF,0
SGP,1994,6.32,4.3,2.96,15.04,18,NA,Singapore,1.3667,103.8,PF,0
SGP,1995,6.32,4.48,3.02,15.08,17.67,NA,Singapore,1.3667,103.8,PF,0
SGP,1996,6.32,4.57,3.07,15.12,17.83,NA,Singapore,1.3667,103.8,PF,0
SGP,1997,6.32,4.61,3.18,15.15,18.05,NA,Singapore,1.3667,103.8,PF,0
SGP,1998,6.32,4.45,3.24,15.18,17.86,NA,Singapore,1.3667,103.8,PF,0
SGP,1999,6.32,4.46,3.28,15.19,17.73,NA,Singapore,1.3667,103.8,PF,0
SGP,2000,6.32,4.56,3.33,15.21,17.71,NA,Singapore,1.3667,103.8,PF,0
SGP,2001,6.32,4.49,3.4,15.24,17.72,NA,Singapore,1.3667,103.8,PF,0
SGP,2002,6.32,4.52,3.44,15.24,17.67,NA,Singapore,1.3667,103.8,PF,0
SGP,2003,6.32,4.57,3.47,15.23,17.25,NA,Singapore,1.3667,103.8,PF,0
SGP,2004,6.31,4.74,3.51,15.24,17.16,NA,Singapore,1.3667,103.8,PF,0
SGP,2005,6.32,4.85,3.55,15.27,17.23,NA,Singapore,1.3667,103.8,PF,0
SGP,2006,6.32,5,3.59,15.3,17.24,NA,Singapore,1.3667,103.8,PF,0
SGP,2007,6.32,5.19,3.62,15.34,16.72,NA,Singapore,1.3667,103.8,PF,0
SGP,2008,6.32,5.26,3.64,15.39,16.99,NA,Singapore,1.3667,103.8,PF,0
SGP,2009,6.32,5.26,3.67,15.42,16.99,NA,Singapore,1.3667,103.8,PF,0
SGP,2010,6.32,5.47,3.75,15.44,16.42,NA,Singapore,1.3667,103.8,PF,0
SGP,2011,6.32,5.61,3.77,15.46,16.92,NA,Singapore,1.3667,103.8,PF,0
SGP,2012,6.32,5.66,3.78,15.49,17.82,NA,Singapore,1.3667,103.8,PF,0
SGP,2013,6.32,5.7,3.79,15.5,17.74,NA,Singapore,1.3667,103.8,PF,0
SVK,1992,7.36,2.74,NA,15.48,17.6,NA,Slovakia,48.6667,19.5,F,0
SVK,1993,7.02,2.8,3.15,15.49,17.57,NA,Slovakia,48.6667,19.5,F,0
SVK,1994,7.35,3,3.18,15.49,17.51,NA,Slovakia,48.6667,19.5,F,0
SVK,1995,7.67,3.25,3.19,15.49,17.56,NA,Slovakia,48.6667,19.5,F,0
SVK,1996,7.52,3.33,3.27,15.5,17.54,NA,Slovakia,48.6667,19.5,F,0
SVK,1997,6.71,3.32,3.23,15.5,17.53,NA,Slovakia,48.6667,19.5,F,0
SVK,1998,7.4,3.4,3.23,15.5,17.52,NA,Slovakia,48.6667,19.5,F,0
SVK,1999,6.87,3.41,3.2,15.5,17.49,NA,Slovakia,48.6667,19.5,F,0
SVK,2000,7.4,3.37,3.21,15.5,17.4,NA,Slovakia,48.6667,19.5,F,0
SVK,2001,7.52,3.42,3.23,15.5,17.49,NA,Slovakia,48.6667,19.5,F,0
SVK,2002,7.55,3.56,3.23,15.5,17.49,NA,Slovakia,48.6667,19.5,F,0
SVK,2003,6.72,3.85,3.23,15.5,17.49,NA,Slovakia,48.6667,19.5,F,0
SVK,2004,6.86,4.05,3.25,15.5,17.47,13.3,Slovakia,48.6667,19.5,F,0
SVK,2005,7.14,4.14,3.19,15.5,17.49,11.6,Slovakia,48.6667,19.5,F,0
SVK,2006,7.08,4.25,3.24,15.5,17.48,10.6,Slovakia,48.6667,19.5,F,0
SVK,2007,7.06,4.45,3.27,15.5,17.42,10.9,Slovakia,48.6667,19.5,F,0
SVK,2008,7.23,4.6,3.27,15.5,17.45,11,Slovakia,48.6667,19.5,F,0
SVK,2009,6.89,4.48,3.21,15.5,17.34,12,Slovakia,48.6667,19.5,F,0
SVK,2010,8.11,4.49,3.26,15.5,17.41,13,Slovakia,48.6667,19.5,F,0
SVK,2011,7.41,4.58,3.28,15.5,17.35,13.2,Slovakia,48.6667,19.5,F,0
SVK,2012,7.84,4.53,3.25,15.5,17.3,12.8,Slovakia,48.6667,19.5,F,0
SVK,2013,7.56,4.58,3.24,15.5,17.33,12.6,Slovakia,48.6667,19.5,F,0
SVN,1992,5.49,NA,2.2,14.51,16.34,NA,Slovenia,46,15,F,0
SVN,1993,5.68,NA,2.18,14.5,16.39,NA,Slovenia,46,15,F,0
SVN,1994,6.32,NA,2.28,14.5,16.41,NA,Slovenia,46,15,F,0
SVN,1995,6.31,3.06,2.27,14.5,16.48,NA,Slovenia,46,15,F,0
SVN,1996,6.48,3.07,2.26,14.5,16.52,NA,Slovenia,46,15,F,0
SVN,1997,5.84,3.03,2.3,14.5,16.58,NA,Slovenia,46,15,F,0
SVN,1998,6.41,3.1,2.33,14.5,16.54,NA,Slovenia,46,15,F,0
SVN,1999,6.29,3.12,2.35,14.5,16.54,NA,Slovenia,46,15,F,0
SVN,2000,6.6,3.01,2.4,14.5,16.48,NA,Slovenia,46,15,F,0
SVN,2001,6.58,3.04,2.43,14.5,16.53,NA,Slovenia,46,15,F,0
SVN,2002,6.48,3.16,2.5,14.51,16.55,NA,Slovenia,46,15,F,0
SVN,2003,6.27,3.39,2.53,14.51,16.56,NA,Slovenia,46,15,F,0
SVN,2004,6.01,3.54,2.56,14.51,16.57,12.2,Slovenia,46,15,F,0
SVN,2005,6.3,3.59,2.58,14.51,16.58,11.6,Slovenia,46,15,F,0
SVN,2006,6.43,3.68,2.61,14.51,16.6,11.5,Slovenia,46,15,F,0
SVN,2007,6.48,3.87,2.62,14.52,16.6,12.3,Slovenia,46,15,F,0
SVN,2008,6.47,4.02,2.59,14.52,16.66,11.3,Slovenia,46,15,F,0
SVN,2009,6.58,3.92,2.47,14.53,16.55,12.7,Slovenia,46,15,F,0
SVN,2010,7.52,3.87,2.52,14.53,16.55,13.6,Slovenia,46,15,F,0
SVN,2011,6.65,3.94,2.57,14.53,16.55,13.5,Slovenia,46,15,F,0
SVN,2012,7.14,3.83,2.57,14.54,16.52,14.5,Slovenia,46,15,F,0
SVN,2013,6.8,3.87,2.56,14.54,16.49,14.5,Slovenia,46,15,F,0
SLB,1992,NA,-0.97,-3.58,12.71,11.99,NA,Solomon Islands,-8,159,PF,0
SLB,1993,NA,-0.89,-3.58,12.74,11.97,NA,Solomon Islands,-8,159,PF,0
SLB,1994,0.39,-0.77,-3.58,12.76,11.94,NA,Solomon Islands,-8,159,PF,0
SLB,1995,NA,-0.66,-3.48,12.79,11.99,NA,Solomon Islands,-8,159,PF,0
SLB,1996,NA,-0.57,-3.34,12.82,11.99,NA,Solomon Islands,-8,159,PF,0
SLB,1997,NA,-0.57,-3.24,12.85,11.99,NA,Solomon Islands,-8,159,PF,0
SLB,1998,NA,-0.75,-3.13,12.88,11.99,NA,Solomon Islands,-8,159,PF,0
SLB,1999,NA,-0.73,-3.03,12.9,12.01,NA,Solomon Islands,-8,159,PF,0
SLB,2000,NA,-0.83,-2.92,12.93,12.01,NA,Solomon Islands,-8,159,PF,0
SLB,2001,NA,-0.92,-2.9,12.96,12.06,NA,Solomon Islands,-8,159,PF,0
SLB,2002,NA,-1.07,-2.89,12.98,12.06,NA,Solomon Islands,-8,159,PF,0
SLB,2003,NA,-1.1,-2.9,13.01,12.1,NA,Solomon Islands,-8,159,PF,0
SLB,2004,NA,-0.98,-2.9,13.03,12.1,NA,Solomon Islands,-8,159,PF,0
SLB,2005,NA,-0.88,-2.73,13.06,12.1,22.7,Solomon Islands,-8,159,PF,0
SLB,2006,NA,-0.78,-2.72,13.08,12.1,NA,Solomon Islands,-8,159,PF,0
SLB,2007,NA,-0.66,-2.6,13.11,12.16,NA,Solomon Islands,-8,159,PF,0
SLB,2008,NA,-0.5,-2.6,13.13,12.16,NA,Solomon Islands,-8,159,PF,0
SLB,2009,NA,-0.51,-2.61,13.15,12.18,NA,Solomon Islands,-8,159,PF,0
SLB,2010,NA,-0.38,-2.57,13.17,12.2,NA,Solomon Islands,-8,159,PF,0
SLB,2011,NA,-0.14,-2.54,13.19,12.2,NA,Solomon Islands,-8,159,PF,0
SLB,2012,NA,-0.01,-2.54,13.22,12.2,NA,Solomon Islands,-8,159,PF,0
SLB,2013,NA,0.09,-2.54,13.24,12.2,12.7,Solomon Islands,-8,159,PF,0
SOM,1992,NA,NA,-1.46,15.66,9.31,NA,Somalia,10,49,NF,1
SOM,1993,2.9,NA,-1.45,15.65,9.31,NA,Somalia,10,49,NF,1
SOM,1994,3.63,NA,-1.44,15.65,9.31,NA,Somalia,10,49,NF,1
SOM,1995,NA,NA,-1.44,15.66,9.31,NA,Somalia,10,49,NF,1
SOM,1996,NA,NA,-1.42,15.68,NA,NA,Somalia,10,49,NF,1
SOM,1997,NA,NA,-1.42,15.71,NA,NA,Somalia,10,49,NF,1
SOM,1998,NA,NA,-1.42,15.75,NA,NA,Somalia,10,49,NF,1
SOM,1999,NA,NA,-1.42,15.78,NA,NA,Somalia,10,49,NF,1
SOM,2000,1.08,NA,-1.52,15.82,13.16,NA,Somalia,10,49,NF,1
SOM,2001,1.59,NA,-1.48,15.84,13.13,NA,Somalia,10,49,NF,1
SOM,2002,1.59,NA,-1.43,15.87,13.28,NA,Somalia,10,49,NF,1
SOM,2003,-0.02,NA,-1.37,15.9,13.29,NA,Somalia,10,49,NF,1
SOM,2004,2.38,NA,-1.41,15.93,13.29,NA,Somalia,10,49,NF,1
SOM,2005,1.77,NA,-1.37,15.95,13.29,NA,Somalia,10,49,NF,1
SOM,2006,2.38,NA,-1.34,15.98,13.29,NA,Somalia,10,49,NF,1
SOM,2007,2.75,NA,-1.3,16,13.32,NA,Somalia,10,49,NF,1
SOM,2008,2.87,NA,-1.27,16.03,13.31,NA,Somalia,10,49,NF,1
SOM,2009,2.75,NA,-1.26,16.05,13.3,NA,Somalia,10,49,NF,1
SOM,2010,3.67,NA,-1.25,16.08,13.33,NA,Somalia,10,49,NF,1
SOM,2011,3.59,NA,-1.24,16.1,13.26,NA,Somalia,10,49,NF,1
SOM,2012,3.75,NA,-1.23,16.12,13.37,NA,Somalia,10,49,NF,1
SOM,2013,4.33,NA,-1.17,16.14,13.34,NA,Somalia,10,49,NF,1
ZAF,1992,9.26,4.87,4.97,17.42,19.55,NA,South Africa,-29,24,F,0
ZAF,1993,9.27,4.87,5,17.44,19.59,NA,South Africa,-29,24,F,0
ZAF,1994,9.46,4.91,5.04,17.46,19.64,NA,South Africa,-29,24,F,0
ZAF,1995,9.4,5.02,5.09,17.48,19.68,NA,South Africa,-29,24,F,0
ZAF,1996,9.45,4.97,5.11,17.5,19.7,NA,South Africa,-29,24,F,0
ZAF,1997,9.23,5,5.15,17.53,19.73,NA,South Africa,-29,24,F,0
ZAF,1998,9.3,4.9,5.15,17.55,19.73,NA,South Africa,-29,24,F,0
ZAF,1999,9.33,4.89,5.16,17.57,19.73,NA,South Africa,-29,24,F,0
ZAF,2000,9.51,4.89,5.19,17.6,19.73,NA,South Africa,-29,24,F,0
ZAF,2001,9.51,4.77,5.19,17.62,19.71,NA,South Africa,-29,24,F,0
ZAF,2002,9.5,4.71,5.25,17.63,19.67,NA,South Africa,-29,24,F,0
ZAF,2003,9.21,5.13,5.28,17.65,19.76,NA,South Africa,-29,24,F,0
ZAF,2004,9.43,5.39,5.3,17.66,19.87,NA,South Africa,-29,24,F,0
ZAF,2005,9.29,5.51,5.32,17.67,19.79,66.6,South Africa,-29,24,F,0
ZAF,2006,9.47,5.56,5.35,17.69,19.86,NA,South Africa,-29,24,F,0
ZAF,2007,9.52,5.66,5.4,17.7,19.9,NA,South Africa,-29,24,F,0
ZAF,2008,9.46,5.61,5.36,17.71,19.97,NA,South Africa,-29,24,F,0
ZAF,2009,9.43,5.65,5.32,17.73,19.98,NA,South Africa,-29,24,F,0
ZAF,2010,9.81,5.9,5.37,17.74,19.94,53.8,South Africa,-29,24,F,0
ZAF,2011,9.62,6,5.39,17.76,19.98,NA,South Africa,-29,24,F,0
ZAF,2012,9.77,5.95,5.35,17.77,19.97,NA,South Africa,-29,24,F,0
ZAF,2013,9.73,5.86,5.35,17.79,19.97,NA,South Africa,-29,24,F,0
KOR,1992,8.8,5.88,4.78,17.59,19.47,NA,South Korea,37,127.5,F,0
KOR,1993,8.98,5.97,4.84,17.6,19.59,NA,South Korea,37,127.5,F,0
KOR,1994,9.44,6.13,5.1,17.61,19.66,NA,South Korea,37,127.5,F,0
KOR,1995,9.52,6.33,5.19,17.62,19.74,NA,South Korea,37,127.5,F,0
KOR,1996,9.66,6.4,5.3,17.63,19.82,NA,South Korea,37,127.5,F,0
KOR,1997,9.44,6.33,5.39,17.64,19.88,NA,South Korea,37,127.5,F,0
KOR,1998,9.41,5.93,5.36,17.65,19.71,NA,South Korea,37,127.5,F,0
KOR,1999,9.47,6.19,5.36,17.66,19.81,NA,South Korea,37,127.5,F,0
KOR,2000,9.72,6.33,5.56,17.67,19.92,NA,South Korea,37,127.5,F,0
KOR,2001,9.77,6.28,5.63,17.67,19.93,NA,South Korea,37,127.5,F,0
KOR,2002,9.79,6.41,5.69,17.68,19.96,NA,South Korea,37,127.5,F,0
KOR,2003,9.54,6.52,5.75,17.68,19.96,NA,South Korea,37,127.5,F,0
KOR,2004,9.71,6.64,5.81,17.69,19.99,NA,South Korea,37,127.5,F,0
KOR,2005,9.57,6.8,5.86,17.69,19.95,NA,South Korea,37,127.5,F,0
KOR,2006,9.73,6.92,5.9,17.69,19.97,NA,South Korea,37,127.5,F,0
KOR,2007,9.85,7.02,5.96,17.7,20.02,NA,South Korea,37,127.5,F,0
KOR,2008,9.84,6.91,6,17.71,20.05,NA,South Korea,37,127.5,F,0
KOR,2009,9.82,6.8,6.01,17.71,20.05,NA,South Korea,37,127.5,F,0
KOR,2010,10.21,7,6.11,17.72,20.16,NA,South Korea,37,127.5,F,0
KOR,2011,10.02,7.09,6.16,17.72,20.19,NA,South Korea,37,127.5,F,0
KOR,2012,10.02,7.11,6.18,17.73,20.19,NA,South Korea,37,127.5,F,0
KOR,2013,10.11,7.17,6.19,17.73,20.2,NA,South Korea,37,127.5,F,0
ESP,1992,9.84,6.44,4.9,17.48,19.27,NA,Spain,40,-4,F,0
ESP,1993,9.84,6.26,4.9,17.48,19.21,NA,Spain,40,-4,F,0
ESP,1994,10.07,6.27,4.94,17.49,19.27,NA,Spain,40,-4,F,0
ESP,1995,10.13,6.42,4.98,17.49,19.3,NA,Spain,40,-4,F,0
ESP,1996,10.13,6.46,5.01,17.49,19.27,NA,Spain,40,-4,F,0
ESP,1997,9.96,6.38,5.09,17.49,19.35,NA,Spain,40,-4,F,0
ESP,1998,10.02,6.42,5.13,17.5,19.38,NA,Spain,40,-4,F,0
ESP,1999,10.07,6.45,5.2,17.5,19.46,NA,Spain,40,-4,F,0
ESP,2000,10.35,6.39,5.27,17.51,19.5,NA,Spain,40,-4,F,0
ESP,2001,10.34,6.44,5.33,17.52,19.51,NA,Spain,40,-4,F,0
ESP,2002,10.42,6.56,5.36,17.54,19.57,NA,Spain,40,-4,F,0
ESP,2003,10.11,6.81,5.41,17.56,19.59,NA,Spain,40,-4,F,0
ESP,2004,10.28,6.98,5.45,17.57,19.64,NA,Spain,40,-4,F,0
ESP,2005,10.22,7.05,5.49,17.59,19.68,NA,Spain,40,-4,F,0
ESP,2006,10.4,7.14,5.53,17.61,19.67,NA,Spain,40,-4,F,0
ESP,2007,10.56,7.3,5.54,17.63,19.7,NA,Spain,40,-4,F,0
ESP,2008,10.5,7.4,5.56,17.64,19.61,NA,Spain,40,-4,F,0
ESP,2009,10.47,7.31,5.5,17.65,19.48,NA,Spain,40,-4,F,0
ESP,2010,10.8,7.27,5.52,17.66,19.42,NA,Spain,40,-4,F,0
ESP,2011,10.61,7.31,5.51,17.66,19.42,NA,Spain,40,-4,F,0
ESP,2012,10.65,7.21,5.49,17.66,19.39,NA,Spain,40,-4,F,0
ESP,2013,10.6,7.24,5.47,17.66,19.28,NA,Spain,40,-4,F,0
LKA,1992,5.9,2.27,0.95,16.67,15.46,NA,Sri Lanka,7,81,PF,0
LKA,1993,6.05,2.34,1.17,16.69,15.43,NA,Sri Lanka,7,81,PF,0
LKA,1994,6.31,2.46,1.27,16.7,15.53,NA,Sri Lanka,7,81,PF,0
LKA,1995,6.38,2.57,1.35,16.71,15.59,28.8,Sri Lanka,7,81,PF,0
LKA,1996,6.13,2.63,1.29,16.72,15.77,NA,Sri Lanka,7,81,PF,0
LKA,1997,6,2.71,1.41,16.74,15.85,NA,Sri Lanka,7,81,PF,0
LKA,1998,6.1,2.76,1.5,16.75,15.87,NA,Sri Lanka,7,81,PF,0
LKA,1999,6.26,2.75,1.56,16.76,15.97,NA,Sri Lanka,7,81,PF,0
LKA,2000,6.5,2.79,1.61,16.77,16.14,NA,Sri Lanka,7,81,PF,0
LKA,2001,6.19,2.76,1.66,16.75,16.16,NA,Sri Lanka,7,81,PF,0
LKA,2002,6.14,2.84,1.7,16.76,16.22,22.7,Sri Lanka,7,81,PF,0
LKA,2003,5.81,2.94,1.79,16.77,16.22,NA,Sri Lanka,7,81,PF,0
LKA,2004,6.58,3.03,1.88,16.78,16.33,NA,Sri Lanka,7,81,PF,0
LKA,2005,6.16,3.19,2.01,16.79,16.31,NA,Sri Lanka,7,81,PF,0
LKA,2006,6.52,3.34,1.93,16.8,16.3,15.2,Sri Lanka,7,81,PF,0
LKA,2007,6.73,3.48,2.07,16.81,16.33,NA,Sri Lanka,7,81,PF,0
LKA,2008,6.47,3.71,2.09,16.82,16.32,NA,Sri Lanka,7,81,PF,0
LKA,2009,6.46,3.74,2.1,16.83,16.39,8.9,Sri Lanka,7,81,PF,0
LKA,2010,7.14,3.9,2.19,16.84,16.41,NA,Sri Lanka,7,81,PF,0
LKA,2011,6.85,4.08,2.28,16.85,16.54,NA,Sri Lanka,7,81,PF,0
LKA,2012,7.01,4.08,2.32,16.83,16.6,6.7,Sri Lanka,7,81,PF,0
LKA,2013,6.87,4.21,2.35,16.84,16.59,NA,Sri Lanka,7,81,PF,0
VCT,1992,2.05,-1.46,NA,11.59,11.34,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,1993,2.05,-1.43,NA,11.59,11.54,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,1994,2.27,-1.41,NA,11.59,11.7,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,1995,2.43,-1.32,NA,11.59,11.76,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,1996,2.37,-1.27,NA,11.59,11.79,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,1997,2.05,-1.23,NA,11.59,11.79,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,1998,1.84,-1.15,NA,11.59,11.99,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,1999,2.37,-1.1,NA,11.59,12.01,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,2000,2.32,-0.93,NA,11.59,11.9,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,2001,2.55,-0.84,NA,11.59,12.1,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
VCT,2002,2.32,-0.77,NA,11.59,12.14,NA,St. Vincent and the Grenadines,13.25,-61.2,F,0
